,Index,year,biomass
17694,2211,2016,33.88001251
17695,2211,2017,47.88393784
17696,2212,2010,212.6902771
17697,2212,2011,167.9169159
17698,2212,2012,66.48413849
17699,2212,2013,319.0704041
17700,2212,2014,165.9728241
17701,2212,2015,221.7401733
17702,2212,2016,108.0737686
17703,2212,2017,156.2863007
17704,2213,2010,436.5918274
17705,2213,2011,383.6640015
17706,2213,2012,134.2466125
17707,2213,2013,765.1384277
17708,2213,2014,339.0895996
17709,2213,2015,458.8830261
17710,2213,2016,246.6200867
17711,2213,2017,351.4607544
17712,2214,2010,533.078186
17713,2214,2011,408.6249695
17714,2214,2012,150.9568787
17715,2214,2013,884.6375122
17716,2214,2014,370.5799255
17717,2214,2015,521.9969482
17718,2214,2016,272.2390442
17719,2214,2017,380.4374695
17720,2215,2010,388.2668457
17721,2215,2011,329.5065613
17722,2215,2012,108.002243
17723,2215,2013,631.4190063
17724,2215,2014,282.2307129
17725,2215,2015,385.8513184
17726,2215,2016,200.6390381
17727,2215,2017,297.7944031
17728,2216,2010,373.742157
17729,2216,2011,340.1524963
17730,2216,2012,119.9521179
17731,2216,2013,674.2938232
17732,2216,2014,307.927063
17733,2216,2015,421.6213989
17734,2216,2016,222.4741669
17735,2216,2017,319.8984375
17736,2217,2010,389.0963135
17737,2217,2011,317.8898621
17738,2217,2012,173.3437042
17739,2217,2013,424.2257996
17740,2217,2014,273.6170349
17741,2217,2015,294.5173035
17742,2217,2016,228.9408417
17743,2217,2017,338.7915344
17744,2218,2010,235.7792969
17745,2218,2011,210.7346802
17746,2218,2012,113.6671143
17747,2218,2013,202.5654755
17748,2218,2014,183.0283966
17749,2218,2015,149.3663635
17750,2218,2016,142.6793671
17751,2218,2017,208.15802
17752,2219,2010,14.27509975
17753,2219,2011,16.66339493
17754,2219,2012,7.889303207
17755,2219,2013,17.12898445
17756,2219,2014,13.19062805
17757,2219,2015,12.8400116
17758,2219,2016,12.65443993
17759,2219,2017,18.77733994
17760,2220,2010,2.762832642
17761,2220,2011,2.708066463
17762,2220,2012,1.225182414
17763,2220,2013,2.482500076
17764,2220,2014,2.22224164
17765,2220,2015,1.741870642
17766,2220,2016,1.771212101
17767,2220,2017,2.473533392
17768,2221,2010,1.564479232
17769,2221,2011,2.222958088
17770,2221,2012,0.50806272
17771,2221,2013,3.505495071
17772,2221,2014,2.719001293
17773,2221,2015,3.210491896
17774,2221,2016,4.902038097
17775,2221,2017,2.8884058
17776,2222,2010,7.504387379
17777,2222,2011,11.62643814
17778,2222,2012,5.645875931
17779,2222,2013,14.86595345
17780,2222,2014,13.36131191
17781,2222,2015,14.44164181
17782,2222,2016,20.73863983
17783,2222,2017,13.09579277
17784,2223,2010,61.8583107
17785,2223,2011,62.55601883
17786,2223,2012,31.35949326
17787,2223,2013,61.56192017
17788,2223,2014,71.48674774
17789,2223,2015,66.95172882
17790,2223,2016,76.35358429
17791,2223,2017,66.03659821
17792,2224,2010,113.6490097
17793,2224,2011,103.9950714
17794,2224,2012,47.68744659
17795,2224,2013,123.5893097
17796,2224,2014,119.0499496
17797,2224,2015,115.8579788
17798,2224,2016,132.2840271
17799,2224,2017,121.3435287
17800,2225,2010,166.4998932
17801,2225,2011,173.815155
17802,2225,2012,56.06327438
17803,2225,2013,153.4661865
17804,2225,2014,184.5103912
17805,2225,2015,153.102951
17806,2225,2016,184.0995636
17807,2225,2017,146.8908386
17808,2226,2010,158.1879425
17809,2226,2011,175.5485077
17810,2226,2012,53.47821045
17811,2226,2013,164.0887451
17812,2226,2014,215.5372314
17813,2226,2015,154.9718323
17814,2226,2016,234.5405579
17815,2226,2017,145.8894653
17816,2227,2010,152.526886
17817,2227,2011,161.3612823
17818,2227,2012,58.91663742
17819,2227,2013,176.2326508
17820,2227,2014,201.0561829
17821,2227,2015,153.7737122
17822,2227,2016,199.0914001
17823,2227,2017,160.3064117
17824,2228,2010,102.6520767
17825,2228,2011,122.5832291
17826,2228,2012,78.00151062
17827,2228,2013,150.9295197
17828,2228,2014,144.5314178
17829,2228,2015,135.1582336
17830,2228,2016,170.4544067
17831,2228,2017,134.2743835
17832,2229,2010,97.70314026
17833,2229,2011,128.4900818
17834,2229,2012,62.10042572
17835,2229,2013,176.6286469
17836,2229,2014,189.8004456
17837,2229,2015,153.9334412
17838,2229,2016,209.3021393
17839,2229,2017,137.9669647
17840,2230,2010,86.16854095
17841,2230,2011,138.3363495
17842,2230,2012,57.21952438
17843,2230,2013,155.7047729
17844,2230,2014,170.4389038
17845,2230,2015,127.3205872
17846,2230,2016,165.8191223
17847,2230,2017,128.7316132
17848,2231,2010,64.3635025
17849,2231,2011,124.0527344
17850,2231,2012,54.54123306
17851,2231,2013,133.3799286
17852,2231,2014,109.5952988
17853,2231,2015,99.23394012
17854,2231,2016,110.8470383
17855,2231,2017,110.9559326
17856,2232,2010,36.54380798
17857,2232,2011,44.86398315
17858,2232,2012,25.16840172
17859,2232,2013,63.76973724
17860,2232,2014,49.06937408
17861,2232,2015,45.80121613
17862,2232,2016,61.7760849
17863,2232,2017,40.03876114
17864,2233,2010,16.8052063
17865,2233,2011,28.04844093
17866,2233,2012,13.37410927
17867,2233,2013,45.15650177
17868,2233,2014,46.25283051
17869,2233,2015,36.250103
17870,2233,2016,47.91876984
17871,2233,2017,31.01110458
17872,2234,2010,0.446474254
17873,2234,2011,0.147377029
17874,2234,2012,0.527581573
17875,2234,2013,0.805127501
17876,2234,2014,0.334394157
17877,2234,2015,0.547073483
17878,2234,2016,0.450551778
17879,2234,2017,0.393557072
17880,2235,2010,1.40421164
17881,2235,2011,0.463517308
17882,2235,2012,1.538554072
17883,2235,2013,2.532216549
17884,2235,2014,1.051707149
17885,2235,2015,1.720607638
17886,2235,2016,1.931271672
17887,2235,2017,1.237781286
17888,2236,2010,0.01446574
17889,2236,2011,0.008829433
17890,2236,2012,0.002290697
17891,2236,2013,0.021734757
17892,2236,2014,0.034245521
17893,2236,2015,0.014052195
17894,2236,2016,0.006210584
17895,2236,2017,0.009259981
17896,2237,2010,14.33310127
17897,2237,2011,14.18908691
17898,2237,2012,9.913615227
17899,2237,2013,20.05119324
17900,2237,2014,18.62598991
17901,2237,2015,12.86606312
17902,2237,2016,14.85366249
17903,2237,2017,13.46085644
17904,2238,2010,98.7052002
17905,2238,2011,137.5951996
17906,2238,2012,111.5905151
17907,2238,2013,121.2374496
17908,2238,2014,120.0595398
17909,2238,2015,135.6605072
17910,2238,2016,99.84067535
17911,2238,2017,96.97929382
17912,2239,2010,138.5821228
17913,2239,2011,217.5443878
17914,2239,2012,153.1435852
17915,2239,2013,156.3478394
17916,2239,2014,161.427002
17917,2239,2015,218.1460876
17918,2239,2016,140.1689911
17919,2239,2017,137.6879272
17920,2240,2010,164.5775452
17921,2240,2011,221.8466187
17922,2240,2012,194.9321899
17923,2240,2013,195.0167847
17924,2240,2014,195.5053864
17925,2240,2015,221.9749756
17926,2240,2016,122.2450485
17927,2240,2017,164.6037445
17928,2241,2010,135.8710785
17929,2241,2011,192.6494293
17930,2241,2012,211.7445221
17931,2241,2013,212.023468
17932,2241,2014,212.023468
17933,2241,2015,192.6494293
17934,2241,2016,105.8206177
17935,2241,2017,135.8710785
17936,2242,2010,112.818573
17937,2242,2011,269.5302734
17938,2242,2012,264.4300537
17939,2242,2013,264.1915588
17940,2242,2014,264.1915588
17941,2242,2015,269.5302734
17942,2242,2016,100.1502686
17943,2242,2017,112.818573
17944,2243,2010,145.558136
17945,2243,2011,220.6918945
17946,2243,2012,189.5652161
17947,2243,2013,188.9639893
17948,2243,2014,188.9639893
17949,2243,2015,220.6918945
17950,2243,2016,128.4485626
17951,2243,2017,145.558136
17952,2244,2010,54.2424469
17953,2244,2011,61.48521042
17954,2244,2012,64.89784241
17955,2244,2013,64.89784241
17956,2244,2014,64.89784241
17957,2244,2015,61.48521042
17958,2244,2016,49.60277939
17959,2244,2017,54.2424469
17960,2245,2010,44.62320709
17961,2245,2011,37.6493988
17962,2245,2012,37.42695618
17963,2245,2013,37.42695618
17964,2245,2014,37.42695618
17965,2245,2015,37.6493988
17966,2245,2016,45.52974701
17967,2245,2017,44.62320709
17968,2246,2010,29.07866478
17969,2246,2011,32.12492371
17970,2246,2012,44.47911453
17971,2246,2013,44.47911453
17972,2246,2014,44.47911453
17973,2246,2015,32.12492371
17974,2246,2016,32.61784744
17975,2246,2017,29.07866478
17976,2247,2010,39.39899826
17977,2247,2011,125.4047699
17978,2247,2012,81.06413269
17979,2247,2013,81.06413269
17980,2247,2014,81.06413269
17981,2247,2015,125.4047699
17982,2247,2016,35.4281044
17983,2247,2017,39.39899826
17984,2248,2010,125.42556
17985,2248,2011,165.9777222
17986,2248,2012,127.6861801
17987,2248,2013,146.427124
17988,2248,2014,131.6009064
17989,2248,2015,166.7883606
17990,2248,2016,89.24925232
17991,2248,2017,117.3576202
17992,2249,2010,180.6526184
17993,2249,2011,142.6218719
17994,2249,2012,77.11410522
17995,2249,2013,217.8308868
17996,2249,2014,119.1512451
17997,2249,2015,155.1658325
17998,2249,2016,87.44678497
17999,2249,2017,140.7947845
18000,2250,2010,414.7403259
18001,2250,2011,321.4230957
18002,2250,2012,108.0100098
18003,2250,2013,644.6368408
18004,2250,2014,278.2073669
18005,2250,2015,376.1196289
18006,2250,2016,205.1499329
18007,2250,2017,289.9872131
18008,2251,2010,339.2642822
18009,2251,2011,358.8931885
18010,2251,2012,121.8740387
18011,2251,2013,720.5162964
18012,2251,2014,314.6159668
18013,2251,2015,423.6030273
18014,2251,2016,227.1106262
18015,2251,2017,324.7572632
18016,2252,2010,287.5292053
18017,2252,2011,256.809021
18018,2252,2012,92.92393494
18019,2252,2013,530.3269043
18020,2252,2014,229.5540009
18021,2252,2015,320.8722534
18022,2252,2016,163.8009491
18023,2252,2017,231.1212616
18024,2253,2010,132.9575348
18025,2253,2011,101.2279587
18026,2253,2012,33.94124985
18027,2253,2013,200.2632599
18028,2253,2014,81.3620224
18029,2253,2015,115.9010315
18030,2253,2016,63.00905991
18031,2253,2017,88.90726471
18032,2254,2010,9.40650177
18033,2254,2011,11.52028656
18034,2254,2012,3.9240942
18035,2254,2013,23.13633728
18036,2254,2014,9.020673752
18037,2254,2015,14.13590717
18038,2254,2016,7.864876747
18039,2254,2017,11.11583233
18040,2255,2010,12.3945322
18041,2255,2011,8.620573997
18042,2255,2012,4.135136604
18043,2255,2013,14.04578972
18044,2255,2014,7.075321198
18045,2255,2015,10.59779358
18046,2255,2016,6.129985332
18047,2255,2017,10.34440231
18048,2256,2010,4.365110874
18049,2256,2011,3.351497173
18050,2256,2012,1.50826633
18051,2256,2013,3.186151028
18052,2256,2014,2.494860888
18053,2256,2015,2.39954257
18054,2256,2016,2.369780302
18055,2256,2017,3.652793884
18056,2257,2010,0.729102015
18057,2257,2011,0.551878512
18058,2257,2012,0.248570964
18059,2257,2013,0.530005217
18060,2257,2014,0.410708368
18061,2257,2015,0.399576515
18062,2257,2016,0.394674271
18063,2257,2017,0.609400928
18064,2258,2010,0.517336905
18065,2258,2011,2.048574686
18066,2258,2012,0.24409987
18067,2258,2013,2.294631004
18068,2258,2014,2.335072994
18069,2258,2015,2.44945097
18070,2258,2016,2.877005816
18071,2258,2017,2.37278533
18072,2259,2010,3.743861198
18073,2259,2011,7.378454208
18074,2259,2012,2.478334427
18075,2259,2013,9.341385841
18076,2259,2014,8.855536461
18077,2259,2015,9.281653404
18078,2259,2016,12.05233765
18079,2259,2017,8.672294617
18080,2260,2010,42.01652908
18081,2260,2011,41.0704689
18082,2260,2012,26.95947838
18083,2260,2013,46.70382309
18084,2260,2014,51.76097107
18085,2260,2015,47.98183441
18086,2260,2016,61.71132278
18087,2260,2017,44.05357361
18088,2261,2010,71.4517746
18089,2261,2011,72.61642456
18090,2261,2012,42.55904007
18091,2261,2013,74.13531494
18092,2261,2014,88.94756317
18093,2261,2015,76.88921356
18094,2261,2016,99.37970734
18095,2261,2017,71.43269348
18096,2262,2010,153.1017151
18097,2262,2011,156.3190308
18098,2262,2012,81.23504639
18099,2262,2013,124.9742584
18100,2262,2014,159.7266693
18101,2262,2015,125.889122
18102,2262,2016,170.4279938
18103,2262,2017,117.4373703
18104,2263,2010,186.7499237
18105,2263,2011,185.1013794
18106,2263,2012,72.49555969
18107,2263,2013,184.0193939
18108,2263,2014,196.3591614
18109,2263,2015,172.3420258
18110,2263,2016,225.9372559
18111,2263,2017,160.1144714
18112,2264,2010,283.7843323
18113,2264,2011,221.6450348
18114,2264,2012,67.81319427
18115,2264,2013,267.8124695
18116,2264,2014,263.7406921
18117,2264,2015,281.2716064
18118,2264,2016,284.3931274
18119,2264,2017,287.5948486
18120,2265,2010,211.1747894
18121,2265,2011,190.9921417
18122,2265,2012,123.3560562
18123,2265,2013,195.7964783
18124,2265,2014,227.425354
18125,2265,2015,227.5733185
18126,2265,2016,272.4239197
18127,2265,2017,232.6790771
18128,2266,2010,114.805603
18129,2266,2011,162.484848
18130,2266,2012,82.10080719
18131,2266,2013,179.2259674
18132,2266,2014,168.8134918
18133,2266,2015,155.5628052
18134,2266,2016,180.2487793
18135,2266,2017,154.0696716
18136,2267,2010,69.94271851
18137,2267,2011,108.5389023
18138,2267,2012,37.64248276
18139,2267,2013,119.935112
18140,2267,2014,106.2791824
18141,2267,2015,78.18682098
18142,2267,2016,107.5131836
18143,2267,2017,78.39002991
18144,2268,2010,6.246624947
18145,2268,2011,11.5823698
18146,2268,2012,6.530008316
18147,2268,2013,12.51121807
18148,2268,2014,12.11457443
18149,2268,2015,7.325265884
18150,2268,2016,8.046496391
18151,2268,2017,12.11218262
18152,2269,2010,1.179219723
18153,2269,2011,0.939814687
18154,2269,2012,0.926564693
18155,2269,2013,2.08712554
18156,2269,2014,1.169641852
18157,2269,2015,1.482134938
18158,2269,2016,2.052769184
18159,2269,2017,1.2110883
18160,2270,2010,1.449055791
18161,2270,2011,1.483778358
18162,2270,2012,1.195454836
18163,2270,2013,2.769945383
18164,2270,2014,1.712203979
18165,2270,2015,2.045626163
18166,2270,2016,1.85957253
18167,2270,2017,2.13543129
18168,2271,2010,0.458425611
18169,2271,2011,0.151322052
18170,2271,2012,0.622010171
18171,2271,2013,0.826679409
18172,2271,2014,0.343345344
18173,2271,2015,0.561717749
18174,2271,2016,0.120612293
18175,2271,2017,0.404091954
18176,2272,2010,0.557567477
18177,2272,2011,0.189203307
18178,2272,2012,0.754176736
18179,2272,2013,1.005337358
18180,2272,2014,0.413235575
18181,2272,2015,0.67343384
18182,2272,2016,0.171226934
18183,2272,2017,0.49609226
18184,2273,2010,0.261497855
18185,2273,2011,0.190107495
18186,2273,2012,0.321006358
18187,2273,2013,0.469050169
18188,2273,2014,0.108003646
18189,2273,2015,0.123842746
18190,2273,2016,0.504870951
18191,2273,2017,0.323292583
18192,2274,2010,1.209983349
18193,2274,2011,6.794116974
18194,2274,2012,5.44211483
18195,2274,2013,5.44211483
18196,2274,2014,5.44211483
18197,2274,2015,6.794116974
18198,2274,2016,5.508622169
18199,2274,2017,1.209983349
18200,2275,2010,16.32481575
18201,2275,2011,37.16100693
18202,2275,2012,20.27183914
18203,2275,2013,20.27183914
18204,2275,2014,20.27183914
18205,2275,2015,37.16100693
18206,2275,2016,23.7849865
18207,2275,2017,16.32481575
18208,2276,2010,113.6568604
18209,2276,2011,160.9047699
18210,2276,2012,140.2073975
18211,2276,2013,140.2073975
18212,2276,2014,140.2073975
18213,2276,2015,160.9047699
18214,2276,2016,99.9313736
18215,2276,2017,113.6568604
18216,2277,2010,118.9017944
18217,2277,2011,197.5957489
18218,2277,2012,178.9720917
18219,2277,2013,179.551178
18220,2277,2014,179.551178
18221,2277,2015,197.5957489
18222,2277,2016,98.68006897
18223,2277,2017,118.9017944
18224,2278,2010,119.7439346
18225,2278,2011,261.6467285
18226,2278,2012,207.2781525
18227,2278,2013,207.4209595
18228,2278,2014,207.4209595
18229,2278,2015,261.6467285
18230,2278,2016,107.2300644
18231,2278,2017,119.7439346
18232,2279,2010,119.0315247
18233,2279,2011,235.111618
18234,2279,2012,218.2013397
18235,2279,2013,217.5081177
18236,2279,2014,217.5081177
18237,2279,2015,235.111618
18238,2279,2016,93.84567261
18239,2279,2017,119.0315247
18240,2280,2010,113.2607803
18241,2280,2011,177.0304871
18242,2280,2012,176.7785187
18243,2280,2013,176.7785187
18244,2280,2014,176.7785187
18245,2280,2015,177.0304871
18246,2280,2016,84.42615509
18247,2280,2017,113.2607803
18248,2281,2010,136.2389526
18249,2281,2011,130.3015137
18250,2281,2012,109.9706116
18251,2281,2013,109.9706116
18252,2281,2014,109.9706116
18253,2281,2015,130.3015137
18254,2281,2016,112.4105072
18255,2281,2017,136.2389526
18256,2282,2010,70.36421204
18257,2282,2011,131.8271027
18258,2282,2012,138.2038116
18259,2282,2013,138.2038116
18260,2282,2014,138.2038116
18261,2282,2015,131.8271027
18262,2282,2016,104.0436478
18263,2282,2017,70.36421204
18264,2283,2010,127.063324
18265,2283,2011,204.7715454
18266,2283,2012,174.222702
18267,2283,2013,174.222702
18268,2283,2014,174.222702
18269,2283,2015,204.7715454
18270,2283,2016,110.6331482
18271,2283,2017,127.063324
18272,2284,2010,158.6380463
18273,2284,2011,233.3146667
18274,2284,2012,195.9539032
18275,2284,2013,195.9539032
18276,2284,2014,195.9539032
18277,2284,2015,233.3146667
18278,2284,2016,137.3065186
18279,2284,2017,158.6380463
18280,2285,2010,199.0088043
18281,2285,2011,239.7822418
18282,2285,2012,171.8709106
18283,2285,2013,310.6870422
18284,2285,2014,210.1320343
18285,2285,2015,261.7549438
18286,2285,2016,154.0606384
18287,2285,2017,193.3488159
18288,2286,2010,385.7667847
18289,2286,2011,369.2281799
18290,2286,2012,137.066864
18291,2286,2013,785.8458252
18292,2286,2014,313.2034912
18293,2286,2015,450.7359924
18294,2286,2016,248.1710968
18295,2286,2017,332.1154175
18296,2287,2010,136.3006287
18297,2287,2011,165.8463593
18298,2287,2012,55.37343597
18299,2287,2013,362.1980286
18300,2287,2014,145.024231
18301,2287,2015,215.4116974
18302,2287,2016,110.3949051
18303,2287,2017,152.4372864
18304,2288,2010,51.25075531
18305,2288,2011,46.01660156
18306,2288,2012,16.63765335
18307,2288,2013,87.04559326
18308,2288,2014,39.91448975
18309,2288,2015,61.94059372
18310,2288,2016,26.52946091
18311,2288,2017,42.75320816
18312,2289,2010,6.742440701
18313,2289,2011,6.679406166
18314,2289,2012,2.925398827
18315,2289,2013,13.79518795
18316,2289,2014,6.498361588
18317,2289,2015,10.05671406
18318,2289,2016,4.195103645
18319,2289,2017,5.899171829
18320,2290,2010,0.062917665
18321,2290,2011,0.04640438
18322,2290,2012,0.033013206
18323,2290,2013,0.072622783
18324,2290,2014,0.054753382
18325,2290,2015,0.061074637
18326,2290,2016,0.099254705
18327,2290,2017,0.052740246
18328,2291,2010,30.91695786
18329,2291,2011,31.9920063
18330,2291,2012,23.91293716
18331,2291,2013,37.58328629
18332,2291,2014,38.91479874
18333,2291,2015,35.76032257
18334,2291,2016,46.44372177
18335,2291,2017,32.22232819
18336,2292,2010,41.03816986
18337,2292,2011,41.45874405
18338,2292,2012,28.38040733
18339,2292,2013,48.53165054
18340,2292,2014,53.74676132
18341,2292,2015,48.56905746
18342,2292,2016,62.54765701
18343,2292,2017,43.91440582
18344,2293,2010,59.2143364
18345,2293,2011,52.3139534
18346,2293,2012,24.46476746
18347,2293,2013,61.39820862
18348,2293,2014,68.0266037
18349,2293,2015,63.73121262
18350,2293,2016,80.90896606
18351,2293,2017,56.26844025
18352,2294,2010,101.6134949
18353,2294,2011,102.5246506
18354,2294,2012,46.16720581
18355,2294,2013,102.3465347
18356,2294,2014,118.7002335
18357,2294,2015,110.5152359
18358,2294,2016,140.2072906
18359,2294,2017,100.2329407
18360,2295,2010,133.7591095
18361,2295,2011,112.3225327
18362,2295,2012,65.37097168
18363,2295,2013,118.4480591
18364,2295,2014,139.1436157
18365,2295,2015,133.725769
18366,2295,2016,161.9376678
18367,2295,2017,141.5015106
18368,2296,2010,152.1730042
18369,2296,2011,134.3267517
18370,2296,2012,76.186203
18371,2296,2013,126.9970016
18372,2296,2014,151.5518341
18373,2296,2015,134.4754944
18374,2296,2016,160.2816925
18375,2296,2017,157.5398407
18376,2297,2010,114.213623
18377,2297,2011,134.6060333
18378,2297,2012,59.41039276
18379,2297,2013,127.4161606
18380,2297,2014,157.7582703
18381,2297,2015,128.9844818
18382,2297,2016,154.1720886
18383,2297,2017,120.2369766
18384,2298,2010,34.78390121
18385,2298,2011,35.94953156
18386,2298,2012,16.35156441
18387,2298,2013,46.57773972
18388,2298,2014,54.22996521
18389,2298,2015,42.96314621
18390,2298,2016,55.17625809
18391,2298,2017,39.35568237
18392,2299,2010,1.435557485
18393,2299,2011,0.598306417
18394,2299,2012,2.017106533
18395,2299,2013,2.224809885
18396,2299,2014,1.12498188
18397,2299,2015,1.610904932
18398,2299,2016,1.032700419
18399,2299,2017,1.240965009
18400,2300,2010,0.341057777
18401,2300,2011,0.10680306
18402,2300,2012,0.519860029
18403,2300,2013,0.448100001
18404,2300,2014,0.261018395
18405,2300,2015,0.344393909
18406,2300,2016,0.342545331
18407,2300,2017,0.273162514
18408,2301,2010,0.247603431
18409,2301,2011,0.15927732
18410,2301,2012,0.307460964
18411,2301,2013,0.443944335
18412,2301,2014,0.211339489
18413,2301,2015,0.318460077
18414,2301,2016,0.484435797
18415,2301,2017,0.312894255
18416,2302,2010,1.399611831
18417,2302,2011,2.023154974
18418,2302,2012,2.447606564
18419,2302,2013,2.472398996
18420,2302,2014,1.569539189
18421,2302,2015,2.018297434
18422,2302,2016,4.030035973
18423,2302,2017,3.138972759
18424,2303,2010,0.020009555
18425,2303,2011,0.020490149
18426,2303,2012,0.02070944
18427,2303,2013,0.02070944
18428,2303,2014,0.02070944
18429,2303,2015,0.020490149
18430,2303,2016,0.019985879
18431,2303,2017,0.020009555
18432,2304,2010,9.431970596
18433,2304,2011,12.90930557
18434,2304,2012,11.35978699
18435,2304,2013,11.35978699
18436,2304,2014,11.35978699
18437,2304,2015,12.90930557
18438,2304,2016,8.758927345
18439,2304,2017,9.431970596
18440,2305,2010,23.84572601
18441,2305,2011,56.72523499
18442,2305,2012,47.7325325
18443,2305,2013,47.7325325
18444,2305,2014,47.7325325
18445,2305,2015,56.72523499
18446,2305,2016,22.64903259
18447,2305,2017,23.84572601
18448,2306,2010,65.36692047
18449,2306,2011,151.1693878
18450,2306,2012,124.1215591
18451,2306,2013,124.1215591
18452,2306,2014,124.1215591
18453,2306,2015,151.1693878
18454,2306,2016,63.63298416
18455,2306,2017,65.36692047
18456,2307,2010,119.0827026
18457,2307,2011,200.6399689
18458,2307,2012,195.2588348
18459,2307,2013,195.2588348
18460,2307,2014,195.2588348
18461,2307,2015,200.6399689
18462,2307,2016,103.4227753
18463,2307,2017,119.0827026
18464,2308,2010,106.878273
18465,2308,2011,217.3536377
18466,2308,2012,191.9458771
18467,2308,2013,191.9458771
18468,2308,2014,191.9458771
18469,2308,2015,217.3536377
18470,2308,2016,104.092865
18471,2308,2017,106.878273
18472,2309,2010,73.39539337
18473,2309,2011,110.5672302
18474,2309,2012,82.44182587
18475,2309,2013,82.44182587
18476,2309,2014,82.44182587
18477,2309,2015,110.5672302
18478,2309,2016,83.89109039
18479,2309,2017,73.39539337
18480,2310,2010,107.6237717
18481,2310,2011,197.8208923
18482,2310,2012,157.8285828
18483,2310,2013,157.8285828
18484,2310,2014,157.8285828
18485,2310,2015,197.8208923
18486,2310,2016,98.33708191
18487,2310,2017,107.6237717
18488,2311,2010,64.65844727
18489,2311,2011,84.04655457
18490,2311,2012,48.44870758
18491,2311,2013,48.44870758
18492,2311,2014,48.44870758
18493,2311,2015,84.04655457
18494,2311,2016,47.47187042
18495,2311,2017,64.65844727
18496,2312,2010,57.12274933
18497,2312,2011,82.06967163
18498,2312,2012,66.53541565
18499,2312,2013,66.53541565
18500,2312,2014,66.53541565
18501,2312,2015,82.06967163
18502,2312,2016,60.84911346
18503,2312,2017,57.12274933
18504,2313,2010,42.88249969
18505,2313,2011,39.98984146
18506,2313,2012,31.7501545
18507,2313,2013,42.47855377
18508,2313,2014,34.02877426
18509,2313,2015,40.57597733
18510,2313,2016,33.35992813
18511,2313,2017,43.38206482
18512,2314,2010,76.62923431
18513,2314,2011,71.58979034
18514,2314,2012,27.46882057
18515,2314,2013,144.3634491
18516,2314,2014,54.85547256
18517,2314,2015,81.11420441
18518,2314,2016,49.3573494
18519,2314,2017,64.11750031
18520,2315,2010,27.02929878
18521,2315,2011,22.72363472
18522,2315,2012,7.291383266
18523,2315,2013,49.78175735
18524,2315,2014,20.24936104
18525,2315,2015,31.26719475
18526,2315,2016,15.14204502
18527,2315,2017,20.3834095
18528,2316,2010,0.181157738
18529,2316,2011,0.340286613
18530,2316,2012,0.100260802
18531,2316,2013,0.906250179
18532,2316,2014,0.867991924
18533,2316,2015,1.338090658
18534,2316,2016,0.275798798
18535,2316,2017,0.388593882
18536,2317,2010,1.493040919
18537,2317,2011,1.097226858
18538,2317,2012,0.789938867
18539,2317,2013,1.713129401
18540,2317,2014,1.477349877
18541,2317,2015,1.448479891
18542,2317,2016,2.343309164
18543,2317,2017,1.253386259
18544,2318,2010,9.514909744
18545,2318,2011,7.316942692
18546,2318,2012,3.15205884
18547,2318,2013,10.04904747
18548,2318,2014,10.60498333
18549,2318,2015,8.61300087
18550,2318,2016,14.19192123
18551,2318,2017,7.171775818
18552,2319,2010,54.92650223
18553,2319,2011,54.49409866
18554,2319,2012,34.46564102
18555,2319,2013,69.50585175
18556,2319,2014,72.76117706
18557,2319,2015,67.80830383
18558,2319,2016,84.33857727
18559,2319,2017,64.28964996
18560,2320,2010,85.6076889
18561,2320,2011,81.82794952
18562,2320,2012,44.91935349
18563,2320,2013,90.39887238
18564,2320,2014,98.02165222
18565,2320,2015,90.90618134
18566,2320,2016,118.0760727
18567,2320,2017,86.76065826
18568,2321,2010,96.82945251
18569,2321,2011,108.3949585
18570,2321,2012,59.16284561
18571,2321,2013,109.0930634
18572,2321,2014,128.917099
18573,2321,2015,109.1343765
18574,2321,2016,154.9657898
18575,2321,2017,103.5972748
18576,2322,2010,90.3531723
18577,2322,2011,111.3064346
18578,2322,2012,69.95732117
18579,2322,2013,98.60771179
18580,2322,2014,126.5967865
18581,2322,2015,113.3227081
18582,2322,2016,147.9534912
18583,2322,2017,106.330925
18584,2323,2010,85.55562592
18585,2323,2011,93.52246094
18586,2323,2012,38.14222717
18587,2323,2013,81.65092468
18588,2323,2014,96.82370758
18589,2323,2015,88.32167816
18590,2323,2016,115.7315369
18591,2323,2017,82.58219147
18592,2324,2010,35.53525162
18593,2324,2011,35.00558853
18594,2324,2012,16.87692642
18595,2324,2013,38.98350143
18596,2324,2014,43.59276581
18597,2324,2015,40.66884995
18598,2324,2016,53.61898804
18599,2324,2017,37.05406189
18600,2325,2010,1.426342607
18601,2325,2011,0.990742803
18602,2325,2012,0.979290247
18603,2325,2013,1.783328056
18604,2325,2014,1.57479465
18605,2325,2015,1.622038484
18606,2325,2016,2.983752966
18607,2325,2017,1.399273515
18608,2326,2010,0.166582763
18609,2326,2011,0.048950508
18610,2326,2012,0.285615087
18611,2326,2013,0.125957176
18612,2326,2014,0.130593479
18613,2326,2015,0.127298355
18614,2326,2016,0.30835712
18615,2326,2017,0.118130438
18616,2327,2010,2.076227427
18617,2327,2011,0.89703989
18618,2327,2012,2.342473507
18619,2327,2013,3.744063616
18620,2327,2014,1.259836793
18621,2327,2015,1.99309361
18622,2327,2016,2.567587614
18623,2327,2017,1.83014822
18624,2328,2010,1.813220739
18625,2328,2011,0.849014044
18626,2328,2012,2.009950161
18627,2328,2013,3.269782782
18628,2328,2014,1.008764505
